1.14068,-2.21874,-1.43538
1.19576,-2.3608,-1.44072
1.21603,-2.3019,-1.44372
1.25078,-2.22241,-1.44247
1.37236,-2.24215,-1.44848
1.47958,-2.33185,-1.45485
1.52172,-2.23919,-1.45096
1.10877,-2.11541,-1.4299
1.11298,-2.00715,-1.42839
1.04621,-1.81938,-1.42586
1.09546,-1.90231,-1.42594
1.10121,-1.809,-1.42384
0.964058,-1.42063,-1.41504
1.04796,-1.7147,-1.42833
1.05088,-1.592,-1.42444
1.1039,-1.72362,-1.42626
1.11295,-1.62045,-1.42497
1.01513,-1.50745,-1.42036
1.01623,-1.42976,-1.41959
1.09812,-1.51583,-1.4241
1.08704,-1.40582,-1.419
1.20109,-2.07582,-1.43741
1.2177,-2.00752,-1.4343
1.27868,-2.11874,-1.441
1.32905,-1.99849,-1.44138
1.20607,-1.91577,-1.43199
1.20992,-1.81517,-1.42967
1.31653,-1.80943,-1.4364
1.37372,-2.14243,-1.44553
1.48055,-2.11696,-1.45125
1.5076,-2.0025,-1.44541
1.37109,-1.91199,-1.43904
1.38225,-1.80793,-1.43434
1.48876,-1.90369,-1.4437
1.49016,-1.78645,-1.43994
1.20291,-1.7069,-1.42814
1.21139,-1.60268,-1.42999
1.28755,-1.71645,-1.43438
1.31058,-1.60665,-1.43259
1.24901,-1.53519,-1.42507
1.31621,-1.49487,-1.43418
1.32681,-1.38954,-1.42332
1.37398,-1.71511,-1.43511
1.37019,-1.63497,-1.43423
1.50904,-1.69077,-1.43892
1.45669,-1.61641,-1.44031
1.37687,-1.53976,-1.43157
1.38425,-1.42796,-1.431
1.51129,-1.51758,-1.43594
1.46994,-1.4082,-1.43634
0.144523,-1.90019,-0.111029
0.003803,-1.86955,0.0255049
0.856337,-1.81931,-1.28206
0.872394,-1.67717,-1.28375
0.846519,-1.54659,-1.27303
0.878644,-1.52097,-1.28068
0.943914,-1.30923,-1.41468
0.945938,-1.22483,-1.41241
0.957186,-1.11753,-1.41257
0.951805,-1.02477,-1.4119
1.00503,-1.31768,-1.41428
1.01911,-1.22125,-1.41788
1.08154,-1.3063,-1.41857
1.10207,-1.20849,-1.41871
1.03493,-1.12283,-1.4188
1.00598,-1.02775,-1.41145
1.11941,-1.10801,-1.41947
1.09066,-1.0135,-1.41511
0.945703,-0.896789,-1.40653
0.946973,-0.803228,-1.40706
0.941113,-0.713002,-1.40262
0.956032,-0.589259,-1.40219
0.98806,-0.935497,-1.41027
0.997907,-0.81732,-1.40871
1.07543,-0.922584,-1.41417
1.08498,-0.833718,-1.4121
0.999463,-0.721942,-1.40671
1.01229,-0.626923,-1.4042
1.08527,-0.72243,-1.40967
1.09607,-0.623303,-1.40859
1.19249,-1.29224,-1.4263
1.20647,-1.20359,-1.42478
1.28902,-1.31786,-1.42235
1.31168,-1.21386,-1.43094
1.21985,-1.1084,-1.4232
1.19115,-1.01224,-1.42191
1.30741,-1.11409,-1.42834
1.29126,-1.01746,-1.42513
1.37154,-1.31387,-1.43072
1.37682,-1.218,-1.42973
1.51307,-1.32912,-1.43458
1.49212,-1.21779,-1.43494
1.37467,-1.12454,-1.43061
1.37473,-1.02647,-1.42667
1.48879,-1.10626,-1.43465
1.49773,-1.01239,-1.43241
1.19156,-0.908437,-1.41862
1.17847,-0.811628,-1.41773
1.28296,-0.923007,-1.42364
1.27307,-0.818134,-1.42191
1.18664,-0.719226,-1.41633
1.19641,-0.610912,-1.41313
1.29828,-0.710503,-1.41864
1.30198,-0.614412,-1.41843
1.36098,-0.925309,-1.42678
1.36928,-0.810824,-1.42378
1.49458,-0.920493,-1.43101
1.48911,-0.822549,-1.42833
1.3986,-0.717821,-1.42154
1.39275,-0.628126,-1.42034
1.49964,-0.719702,-1.42376
1.5034,-0.622974,-1.42187
0.953129,-0.51759,-1.39783
0.951817,-0.405946,-1.39522
0.945647,-0.326073,-1.39322
1.02978,-0.528189,-1.40263
0.997939,-0.449561,-1.39845
1.10611,-0.522999,-1.40678
1.10602,-0.436384,-1.40604
0.994565,-0.341677,-1.39653
1.04765,-0.389755,-1.40168
1.20969,-0.511773,-1.41126
1.20056,-0.417836,-1.40776
1.30835,-0.516963,-1.41594
1.3244,-0.42224,-1.41187
1.39234,-0.539028,-1.41765
1.43772,-0.436786,-1.41829
1.49816,-0.523364,-1.41939
1.51295,-0.439681,-1.41339
0.94965,-0.194529,-1.17992
1.01648,-0.193232,-1.18438
1.06075,-0.247852,-1.18894
1.08455,-0.195895,-1.18811
0.997426,-0.259725,-1.18412
0.929153,-0.127326,-1.38701
0.94742,-0.0976464,-1.18217
0.927804,-0.00925856,-1.38421
0.948221,0.00133929,-1.17814
0.925214,0.183355,-1.38074
0.941039,0.172491,-1.17771
0.948011,0.117781,-1.17876
1.0906,-0.0960827,-1.18867
1.07984,0.00944388,-1.18409
1.00699,-0.116454,-1.1811
1.00359,-0.0278524,-1.1796
1.08336,0.0941214,-1.18441
1.0011,0.0715294,-1.17845
1.00187,0.174423,-1.1754
1.0595,0.169479,-1.17769
1.13326,-0.195611,-1.19042
1.12851,-0.261101,-1.19276
1.26599,-0.258128,-0.996478
1.23329,-0.207777,-0.995398
1.32902,-0.27711,-1.00159
1.31964,-0.202003,-0.995581
1.43935,-0.251469,-0.811923
1.43575,-0.177274,-0.812724
1.50812,-0.219749,-0.808293
1.14462,-0.119065,-1.18974
1.14621,-0.0144701,-1.18549
1.24214,-0.0245556,-0.992154
1.26881,-0.117327,-0.99539
1.30848,-0.00412672,-0.992181
1.14161,0.0822031,-1.18436
1.14023,0.175856,-1.18237
1.272,0.0808216,-0.991574
1.29485,0.169081,-0.989623
1.3927,-0.129783,-1.00476
1.39625,-0.0116513,-1.00151
1.35325,0.0743314,-0.993116
1.39705,0.138452,-0.997903
1.32814,-0.08471,-0.992703
1.43352,-0.0764869,-0.809976
1.50813,-0.119588,-0.805918
1.50122,-0.0199868,-0.804862
1.44211,0.0690704,-0.807824
1.44239,0.140812,-0.802651
1.50676,0.0760406,-0.804276
1.50368,0.157847,-0.80347
1.10008,0.392003,-1.3832
1.21411,0.299833,-1.3905
1.18631,0.375093,-1.3875
1.31821,0.306289,-1.39501
1.29177,0.378996,-1.39358
1.22177,0.467189,-1.38687
1.32334,0.45159,-1.39095
1.3022,0.601158,-1.38802
1.37055,0.334636,-1.39626
1.42611,0.368334,-1.40126
1.49827,0.324347,-1.39933
1.48579,0.40058,-1.3976
1.41474,0.461795,-1.39562
1.42139,0.560325,-1.3949
1.48898,0.481877,-1.39681
1.49417,0.56412,-1.39198
1.30737,0.684291,-1.38587
1.41071,0.672915,-1.3935
1.47901,0.719728,-1.38957
1.47466,0.793652,-1.38456
1.41372,0.843404,-1.38879
1.47076,0.878573,-1.38487
1.48782,0.971576,-1.38347
1.48107,1.0746,-1.37747
1.55507,1.19094,-1.38468
0.602709,1.33487,-0.659176
0.543939,1.39684,-0.51842
0.645152,1.38414,-0.527311
0.402072,1.69524,-0.571805
0.454069,1.73732,-0.577048
0.48701,1.69206,-0.584013
0.502862,1.80083,-0.584358
0.594383,1.54838,-0.524667
0.554362,1.82677,-0.583259
0.705024,1.69884,-0.495278
0.933248,0.260162,-1.37648
0.939364,0.373726,-1.3756
0.939117,0.494024,-1.37039
0.935901,0.602996,-1.36653
1.00582,0.301823,-1.37977
1.0023,0.405377,-1.37614
1.09523,0.308592,-1.38472
1.00686,0.48563,-1.37406
1.02236,0.583163,-1.37274
1.07772,0.479941,-1.3774
1.10873,0.591298,-1.37796
0.937702,0.706057,-1.3649
0.930058,0.797175,-1.36246
0.925049,0.899899,-1.35937
0.92578,0.989288,-1.35545
1.00131,0.675636,-1.36929
1.00391,0.780151,-1.367
1.07976,0.685795,-1.37252
1.08751,0.783935,-1.37081
0.984845,0.877996,-1.36339
1.0039,0.983864,-1.3606
